Time,Open,High,Low,Close
2025-04-24 14:00:00+00:00,142.496,142.512,142.276,142.373
2025-04-24 14:15:00+00:00,142.374,142.481,142.366,142.475
2025-04-24 14:30:00+00:00,142.473,142.482,142.318,142.324
2025-04-24 14:45:00+00:00,142.325,142.606,142.291,142.472
2025-04-24 15:00:00+00:00,142.473,142.63,142.446,142.569
2025-04-24 15:15:00+00:00,142.568,142.701,142.56,142.668
2025-04-24 15:30:00+00:00,142.668,142.738,142.616,142.733
2025-04-24 15:45:00+00:00,142.734,142.775,142.642,142.655
2025-04-24 16:00:00+00:00,142.654,142.684,142.59,142.623
2025-04-24 16:15:00+00:00,142.623,142.695,142.569,142.657
2025-04-24 16:30:00+00:00,142.656,142.79,142.622,142.684
2025-04-24 16:45:00+00:00,142.684,142.718,142.624,142.644
2025-04-24 17:00:00+00:00,142.644,142.708,142.619,142.7
2025-04-24 17:15:00+00:00,142.698,142.83,142.674,142.723
2025-04-24 17:30:00+00:00,142.722,142.812,142.684,142.737
2025-04-24 17:45:00+00:00,142.736,142.803,142.725,142.787
2025-04-24 18:00:00+00:00,142.786,142.83,142.721,142.754
2025-04-24 18:15:00+00:00,142.751,142.817,142.718,142.803
2025-04-24 18:30:00+00:00,142.803,142.813,142.759,142.759
2025-04-24 18:45:00+00:00,142.761,142.782,142.718,142.728
2025-04-24 19:00:00+00:00,142.727,142.731,142.613,142.632
2025-04-24 19:15:00+00:00,142.633,142.65,142.521,142.536
2025-04-24 19:30:00+00:00,142.539,142.562,142.488,142.56
2025-04-24 19:45:00+00:00,142.559,142.695,142.559,142.693
2025-04-24 20:00:00+00:00,142.693,142.741,142.619,142.629
2025-04-24 20:15:00+00:00,142.629,142.636,142.588,142.594
2025-04-24 20:30:00+00:00,142.594,142.602,142.521,142.575
2025-04-24 20:45:00+00:00,142.574,142.624,142.542,142.578
2025-04-24 21:00:00+00:00,142.578,142.578,142.532,142.553
2025-04-24 21:15:00+00:00,142.551,142.649,142.531,142.649
2025-04-24 21:30:00+00:00,142.65,142.679,142.633,142.654
2025-04-24 21:45:00+00:00,142.655,142.684,142.64,142.655
2025-04-24 22:00:00+00:00,142.656,142.775,142.637,142.767
2025-04-24 22:15:00+00:00,142.768,142.79,142.731,142.731
2025-04-24 22:30:00+00:00,142.732,142.753,142.671,142.681
2025-04-24 22:45:00+00:00,142.686,142.757,142.684,142.718
2025-04-24 23:00:00+00:00,142.717,142.854,142.692,142.851
2025-04-24 23:15:00+00:00,142.851,142.928,142.84,142.896
2025-04-24 23:30:00+00:00,142.897,142.924,142.789,142.838
2025-04-24 23:45:00+00:00,142.838,142.886,142.779,142.851
2025-04-25 00:00:00+00:00,142.853,142.966,142.817,142.942
2025-04-25 00:15:00+00:00,142.942,143.031,142.901,143.017
2025-04-25 00:30:00+00:00,143.015,143.104,143.005,143.015
2025-04-25 00:45:00+00:00,143.014,143.113,142.917,143.064
2025-04-25 01:00:00+00:00,143.063,143.105,142.933,143.014
2025-04-25 01:15:00+00:00,143.012,143.04,142.916,142.927
2025-04-25 01:30:00+00:00,142.927,142.994,142.909,142.978
2025-04-25 01:45:00+00:00,142.976,143.049,142.921,142.962
2025-04-25 02:00:00+00:00,142.963,142.984,142.827,142.896
2025-04-25 02:15:00+00:00,142.896,142.959,142.878,142.944
2025-04-25 02:30:00+00:00,142.944,142.952,142.852,142.92
2025-04-25 02:45:00+00:00,142.918,142.98,142.912,142.965
2025-04-25 03:00:00+00:00,142.965,142.973,142.909,142.944
2025-04-25 03:15:00+00:00,142.945,143.237,142.891,143.136
2025-04-25 03:30:00+00:00,143.135,143.443,143.131,143.399
2025-04-25 03:45:00+00:00,143.399,143.666,143.36,143.644
2025-04-25 04:00:00+00:00,143.643,143.801,143.634,143.704
2025-04-25 04:15:00+00:00,143.704,143.733,143.569,143.61
2025-04-25 04:30:00+00:00,143.611,143.726,143.577,143.716
2025-04-25 04:45:00+00:00,143.715,143.718,143.586,143.615
2025-04-25 05:00:00+00:00,143.616,143.715,143.614,143.694
2025-04-25 05:15:00+00:00,143.694,143.75,143.509,143.606
2025-04-25 05:30:00+00:00,143.605,143.746,143.588,143.714
2025-04-25 05:45:00+00:00,143.713,143.798,143.614,143.62
2025-04-25 06:00:00+00:00,143.626,143.849,143.613,143.785
2025-04-25 06:15:00+00:00,143.782,143.83,143.656,143.669
2025-04-25 06:30:00+00:00,143.669,143.701,143.438,143.519
2025-04-25 06:45:00+00:00,143.517,143.586,143.503,143.544
2025-04-25 07:00:00+00:00,143.541,143.684,143.305,143.38
2025-04-25 07:15:00+00:00,143.381,143.441,143.223,143.367
2025-04-25 07:30:00+00:00,143.368,143.408,143.252,143.369
2025-04-25 07:45:00+00:00,143.368,143.465,143.362,143.397
2025-04-25 08:00:00+00:00,143.401,143.52,143.257,143.268
2025-04-25 08:15:00+00:00,143.269,143.397,143.25,143.387
2025-04-25 08:30:00+00:00,143.387,143.442,143.3,143.441
2025-04-25 08:45:00+00:00,143.442,143.475,143.398,143.415
2025-04-25 09:00:00+00:00,143.416,143.454,143.248,143.304
2025-04-25 09:15:00+00:00,143.304,143.344,143.235,143.326
2025-04-25 09:30:00+00:00,143.326,143.406,143.277,143.36
2025-04-25 09:45:00+00:00,143.359,143.632,143.354,143.613
2025-04-25 10:00:00+00:00,143.614,143.617,143.526,143.552
2025-04-25 10:15:00+00:00,143.549,143.732,143.508,143.555
2025-04-25 10:30:00+00:00,143.556,143.574,143.353,143.362
2025-04-25 10:45:00+00:00,143.358,143.367,143.253,143.301
2025-04-25 11:00:00+00:00,143.3,143.388,143.272,143.284
2025-04-25 11:15:00+00:00,143.282,143.342,143.223,143.29
2025-04-25 11:30:00+00:00,143.288,143.355,143.273,143.299
2025-04-25 11:45:00+00:00,143.297,143.388,143.277,143.373
2025-04-25 12:00:00+00:00,143.372,143.378,143.303,143.321
2025-04-25 12:15:00+00:00,143.319,143.418,143.318,143.408
2025-04-25 12:30:00+00:00,143.409,143.422,143.349,143.357
2025-04-25 12:45:00+00:00,143.358,143.423,143.312,143.416
2025-04-25 13:00:00+00:00,143.416,143.634,143.407,143.519
2025-04-25 13:15:00+00:00,143.519,143.639,143.469,143.599
2025-04-25 13:30:00+00:00,143.598,143.871,143.598,143.766
2025-04-25 13:45:00+00:00,143.767,143.864,143.738,143.753
2025-04-25 14:00:00+00:00,143.753,143.918,143.744,143.786
2025-04-25 14:15:00+00:00,143.789,143.83,143.618,143.736
2025-04-25 14:30:00+00:00,143.736,143.877,143.734,143.861
2025-04-25 14:45:00+00:00,143.86,143.989,143.815,143.985
2025-04-25 15:00:00+00:00,143.985,143.986,143.921,143.956
2025-04-25 15:15:00+00:00,143.956,144.029,143.923,143.95
2025-04-25 15:30:00+00:00,143.952,143.986,143.795,143.806
2025-04-25 15:45:00+00:00,143.807,143.809,143.73,143.749
2025-04-25 16:00:00+00:00,143.75,143.778,143.683,143.731
2025-04-25 16:15:00+00:00,143.73,143.798,143.719,143.764
2025-04-25 16:30:00+00:00,143.768,143.77,143.718,143.752
2025-04-25 16:45:00+00:00,143.751,143.817,143.718,143.81
2025-04-25 17:00:00+00:00,143.812,143.846,143.782,143.816
2025-04-25 17:15:00+00:00,143.814,143.844,143.767,143.806
2025-04-25 17:30:00+00:00,143.805,143.806,143.6,143.631
2025-04-25 17:45:00+00:00,143.63,143.639,143.442,143.523
2025-04-25 18:00:00+00:00,143.522,143.62,143.458,143.609
2025-04-25 18:15:00+00:00,143.609,143.632,143.571,143.574
2025-04-25 18:30:00+00:00,143.574,143.621,143.566,143.601
2025-04-25 18:45:00+00:00,143.6,143.602,143.539,143.556
2025-04-25 19:00:00+00:00,143.558,143.602,143.544,143.571
2025-04-25 19:15:00+00:00,143.569,143.569,143.514,143.518
2025-04-25 19:30:00+00:00,143.517,143.555,143.49,143.538
2025-04-25 19:45:00+00:00,143.538,143.65,143.526,143.648
2025-04-25 20:00:00+00:00,143.646,143.663,143.629,143.658
2025-04-25 20:15:00+00:00,143.661,143.709,143.656,143.703
2025-04-25 20:30:00+00:00,143.712,143.836,143.687,143.76
2025-04-25 20:45:00+00:00,143.757,143.781,143.617,143.623
2025-04-27 21:00:00+00:00,143.539,143.54,143.475,143.5
2025-04-27 21:15:00+00:00,143.496,143.637,143.459,143.49
2025-04-27 21:30:00+00:00,143.498,143.508,143.453,143.455
2025-04-27 21:45:00+00:00,143.455,143.583,143.449,143.567
2025-04-27 22:00:00+00:00,143.571,143.764,143.567,143.739
2025-04-27 22:15:00+00:00,143.739,143.752,143.685,143.746
2025-04-27 22:30:00+00:00,143.747,143.872,143.743,143.803
2025-04-27 22:45:00+00:00,143.803,143.827,143.757,143.768
2025-04-27 23:00:00+00:00,143.767,143.788,143.711,143.769
2025-04-27 23:15:00+00:00,143.771,143.824,143.752,143.779
2025-04-27 23:30:00+00:00,143.781,143.805,143.724,143.763
2025-04-27 23:45:00+00:00,143.765,143.877,143.749,143.85
2025-04-28 00:00:00+00:00,143.851,143.851,143.528,143.623
2025-04-28 00:15:00+00:00,143.622,143.647,143.508,143.584
2025-04-28 00:30:00+00:00,143.593,143.638,143.506,143.545
2025-04-28 00:45:00+00:00,143.546,143.626,143.478,143.486
2025-04-28 01:00:00+00:00,143.486,143.488,143.342,143.398
2025-04-28 01:15:00+00:00,143.4,143.596,143.369,143.592
2025-04-28 01:30:00+00:00,143.591,143.621,143.51,143.585
2025-04-28 01:45:00+00:00,143.584,143.716,143.574,143.712
2025-04-28 02:00:00+00:00,143.712,143.859,143.712,143.798
2025-04-28 02:15:00+00:00,143.8,143.81,143.718,143.769
2025-04-28 02:30:00+00:00,143.769,143.785,143.706,143.717
2025-04-28 02:45:00+00:00,143.715,143.716,143.651,143.692
2025-04-28 03:00:00+00:00,143.692,143.7,143.578,143.596
2025-04-28 03:15:00+00:00,143.598,143.657,143.558,143.582
2025-04-28 03:30:00+00:00,143.585,143.653,143.573,143.602
2025-04-28 03:45:00+00:00,143.604,143.605,143.51,143.582
2025-04-28 04:00:00+00:00,143.583,143.64,143.583,143.596
2025-04-28 04:15:00+00:00,143.595,143.631,143.55,143.603
2025-04-28 04:30:00+00:00,143.604,143.608,143.385,143.385
2025-04-28 04:45:00+00:00,143.386,143.417,143.314,143.32
2025-04-28 05:00:00+00:00,143.322,143.457,143.288,143.432
2025-04-28 05:15:00+00:00,143.431,143.488,143.397,143.429
2025-04-28 05:30:00+00:00,143.43,143.537,143.375,143.517
2025-04-28 05:45:00+00:00,143.523,143.533,143.442,143.49
2025-04-28 06:00:00+00:00,143.49,143.629,143.49,143.616
2025-04-28 06:15:00+00:00,143.617,143.689,143.583,143.679
2025-04-28 06:30:00+00:00,143.68,143.782,143.633,143.766
2025-04-28 06:45:00+00:00,143.768,143.855,143.762,143.832
2025-04-28 07:00:00+00:00,143.833,143.893,143.737,143.793
2025-04-28 07:15:00+00:00,143.792,143.855,143.763,143.818
2025-04-28 07:30:00+00:00,143.817,143.82,143.64,143.694
2025-04-28 07:45:00+00:00,143.694,143.731,143.618,143.63
2025-04-28 08:00:00+00:00,143.63,143.706,143.549,143.623
2025-04-28 08:15:00+00:00,143.623,143.695,143.61,143.685
2025-04-28 08:30:00+00:00,143.685,143.703,143.588,143.646
2025-04-28 08:45:00+00:00,143.648,143.65,143.534,143.551
2025-04-28 09:00:00+00:00,143.541,143.578,143.441,143.482
2025-04-28 09:15:00+00:00,143.482,143.5,143.411,143.431
2025-04-28 09:30:00+00:00,143.432,143.473,143.388,143.454
2025-04-28 09:45:00+00:00,143.453,143.476,143.327,143.451
2025-04-28 10:00:00+00:00,143.451,143.464,143.397,143.435
2025-04-28 10:15:00+00:00,143.434,143.464,143.384,143.411
2025-04-28 10:30:00+00:00,143.412,143.485,143.392,143.41
2025-04-28 10:45:00+00:00,143.415,143.502,143.397,143.463
2025-04-28 11:00:00+00:00,143.462,143.494,143.438,143.455
2025-04-28 11:15:00+00:00,143.458,143.547,143.431,143.494
2025-04-28 11:30:00+00:00,143.492,143.492,143.405,143.442
2025-04-28 11:45:00+00:00,143.441,143.444,143.345,143.371
2025-04-28 12:00:00+00:00,143.373,143.376,143.263,143.308
2025-04-28 12:15:00+00:00,143.307,143.355,143.148,143.168
2025-04-28 12:30:00+00:00,143.169,143.304,143.163,143.284
2025-04-28 12:45:00+00:00,143.283,143.35,143.274,143.342
2025-04-28 13:00:00+00:00,143.342,143.396,143.318,143.381
2025-04-28 13:15:00+00:00,143.38,143.437,143.295,143.311
2025-04-28 13:30:00+00:00,143.311,143.316,143.079,143.115
2025-04-28 13:45:00+00:00,143.115,143.176,143.066,143.081
2025-04-28 14:00:00+00:00,143.081,143.127,142.998,143.102
2025-04-28 14:15:00+00:00,143.103,143.121,142.935,142.971
2025-04-28 14:30:00+00:00,142.97,142.983,142.598,142.695
2025-04-28 14:45:00+00:00,142.696,142.855,142.682,142.849
2025-04-28 15:00:00+00:00,142.853,142.881,142.705,142.819
2025-04-28 15:15:00+00:00,142.818,142.819,142.685,142.689
2025-04-28 15:30:00+00:00,142.69,142.761,142.674,142.682
2025-04-28 15:45:00+00:00,142.683,142.779,142.642,142.703
2025-04-28 16:00:00+00:00,142.703,142.711,142.485,142.555
2025-04-28 16:15:00+00:00,142.555,142.667,142.553,142.587
2025-04-28 16:30:00+00:00,142.588,142.615,142.405,142.422
2025-04-28 16:45:00+00:00,142.422,142.452,142.274,142.336
2025-04-28 17:00:00+00:00,142.335,142.37,142.217,142.229
2025-04-28 17:15:00+00:00,142.228,142.291,142.15,142.183
2025-04-28 17:30:00+00:00,142.18,142.312,142.127,142.302
2025-04-28 17:45:00+00:00,142.302,142.364,142.24,142.359
2025-04-28 18:00:00+00:00,142.36,142.385,142.258,142.348
2025-04-28 18:15:00+00:00,142.349,142.376,142.272,142.272
2025-04-28 18:30:00+00:00,142.269,142.298,142.156,142.221
2025-04-28 18:45:00+00:00,142.223,142.249,142.111,142.125
2025-04-28 19:00:00+00:00,142.124,142.124,142.038,142.075
2025-04-28 19:15:00+00:00,142.076,142.134,142.054,142.13
2025-04-28 19:30:00+00:00,142.13,142.156,142.061,142.103
2025-04-28 19:45:00+00:00,142.102,142.12,142.038,142.064
2025-04-28 20:00:00+00:00,142.062,142.097,142.06,142.064
2025-04-28 20:15:00+00:00,142.069,142.081,141.982,142.039
2025-04-28 20:30:00+00:00,142.035,142.091,142.032,142.072
2025-04-28 20:45:00+00:00,142.073,142.094,141.954,141.956
2025-04-28 21:00:00+00:00,141.968,142.026,141.938,142.013
2025-04-28 21:15:00+00:00,142.013,142.079,142.013,142.072
2025-04-28 21:30:00+00:00,142.079,142.08,142.055,142.057
2025-04-28 21:45:00+00:00,142.057,142.074,142.057,142.061
2025-04-28 22:00:00+00:00,142.07,142.183,142.008,142.174
2025-04-28 22:15:00+00:00,142.175,142.224,142.155,142.18
2025-04-28 22:30:00+00:00,142.18,142.191,142.132,142.178
2025-04-28 22:45:00+00:00,142.178,142.22,142.146,142.215
2025-04-28 23:00:00+00:00,142.215,142.282,142.078,142.261
2025-04-28 23:15:00+00:00,142.262,142.314,142.242,142.285
2025-04-28 23:30:00+00:00,142.284,142.312,142.256,142.262
2025-04-28 23:45:00+00:00,142.262,142.277,142.176,142.179
2025-04-29 00:00:00+00:00,142.18,142.261,142.067,142.076
2025-04-29 00:15:00+00:00,142.076,142.28,142.065,142.217
2025-04-29 00:30:00+00:00,142.218,142.24,142.134,142.213
2025-04-29 00:45:00+00:00,142.219,142.245,142.091,142.241
2025-04-29 01:00:00+00:00,142.245,142.26,142.181,142.202
2025-04-29 01:15:00+00:00,142.202,142.252,142.139,142.246
2025-04-29 01:30:00+00:00,142.244,142.362,142.222,142.349
2025-04-29 01:45:00+00:00,142.35,142.435,142.326,142.41
2025-04-29 02:00:00+00:00,142.412,142.423,142.121,142.131
2025-04-29 02:15:00+00:00,142.135,142.292,142.128,142.255
2025-04-29 02:30:00+00:00,142.256,142.35,142.196,142.306
2025-04-29 02:45:00+00:00,142.304,142.38,142.291,142.38
2025-04-29 03:00:00+00:00,142.379,142.41,142.319,142.382
2025-04-29 03:15:00+00:00,142.385,142.435,142.316,142.418
2025-04-29 03:30:00+00:00,142.418,142.435,142.367,142.421
2025-04-29 03:45:00+00:00,142.422,142.49,142.415,142.428
2025-04-29 04:00:00+00:00,142.429,142.458,142.408,142.428
2025-04-29 04:15:00+00:00,142.429,142.486,142.41,142.481
2025-04-29 04:30:00+00:00,142.481,142.529,142.436,142.515
2025-04-29 04:45:00+00:00,142.512,142.577,142.51,142.524
2025-04-29 05:00:00+00:00,142.525,142.548,142.486,142.513
2025-04-29 05:15:00+00:00,142.512,142.512,142.404,142.447
2025-04-29 05:30:00+00:00,142.446,142.459,142.383,142.418
2025-04-29 05:45:00+00:00,142.419,142.475,142.409,142.446
2025-04-29 06:00:00+00:00,142.447,142.533,142.345,142.425
2025-04-29 06:15:00+00:00,142.426,142.456,142.35,142.393
2025-04-29 06:30:00+00:00,142.388,142.486,142.3,142.481
2025-04-29 06:45:00+00:00,142.48,142.554,142.454,142.471
2025-04-29 07:00:00+00:00,142.474,142.507,142.395,142.416
2025-04-29 07:15:00+00:00,142.414,142.499,142.398,142.441
2025-04-29 07:30:00+00:00,142.442,142.53,142.435,142.441
2025-04-29 07:45:00+00:00,142.441,142.441,142.346,142.387
2025-04-29 08:00:00+00:00,142.386,142.441,142.323,142.379
2025-04-29 08:15:00+00:00,142.379,142.458,142.37,142.4
2025-04-29 08:30:00+00:00,142.401,142.503,142.4,142.478
2025-04-29 08:45:00+00:00,142.482,142.609,142.473,142.59
2025-04-29 09:00:00+00:00,142.59,142.684,142.53,142.642
2025-04-29 09:15:00+00:00,142.643,142.681,142.604,142.621
2025-04-29 09:30:00+00:00,142.621,142.702,142.62,142.702
2025-04-29 09:45:00+00:00,142.703,142.755,142.692,142.742
2025-04-29 10:00:00+00:00,142.745,142.746,142.665,142.725
2025-04-29 10:15:00+00:00,142.724,142.754,142.719,142.732
2025-04-29 10:30:00+00:00,142.731,142.751,142.714,142.728
2025-04-29 10:45:00+00:00,142.729,142.741,142.648,142.657
2025-04-29 11:00:00+00:00,142.656,142.682,142.59,142.607
2025-04-29 11:15:00+00:00,142.609,142.64,142.591,142.606
2025-04-29 11:30:00+00:00,142.605,142.692,142.597,142.609
2025-04-29 11:45:00+00:00,142.609,142.756,142.609,142.739
2025-04-29 12:00:00+00:00,142.739,142.755,142.642,142.653
2025-04-29 12:15:00+00:00,142.652,142.726,142.59,142.597
2025-04-29 12:30:00+00:00,142.598,142.602,142.449,142.451
2025-04-29 12:45:00+00:00,142.451,142.484,142.253,142.305
2025-04-29 13:00:00+00:00,142.307,142.348,142.217,142.26
2025-04-29 13:15:00+00:00,142.264,142.282,142.134,142.209
2025-04-29 13:30:00+00:00,142.211,142.224,142.047,142.176
2025-04-29 13:45:00+00:00,142.177,142.361,142.149,142.2
2025-04-29 14:00:00+00:00,142.198,142.356,142.007,142.268
2025-04-29 14:15:00+00:00,142.267,142.333,142.097,142.129
2025-04-29 14:30:00+00:00,142.124,142.222,142.04,142.211
2025-04-29 14:45:00+00:00,142.214,142.394,142.212,142.367
2025-04-29 15:00:00+00:00,142.368,142.374,142.153,142.224
2025-04-29 15:15:00+00:00,142.225,142.291,142.164,142.211
2025-04-29 15:30:00+00:00,142.211,142.254,142.126,142.253
2025-04-29 15:45:00+00:00,142.253,142.309,142.21,142.294
2025-04-29 16:00:00+00:00,142.295,142.303,142.173,142.222
2025-04-29 16:15:00+00:00,142.217,142.217,141.968,142.085
2025-04-29 16:30:00+00:00,142.084,142.121,142.023,142.078
2025-04-29 16:45:00+00:00,142.079,142.123,142.026,142.045
2025-04-29 17:00:00+00:00,142.045,142.143,142.009,142.118
2025-04-29 17:15:00+00:00,142.117,142.205,142.11,142.15
2025-04-29 17:30:00+00:00,142.151,142.193,142.133,142.188
2025-04-29 17:45:00+00:00,142.19,142.302,142.127,142.289
2025-04-29 18:00:00+00:00,142.29,142.345,142.249,142.293
2025-04-29 18:15:00+00:00,142.293,142.366,142.288,142.318
2025-04-29 18:30:00+00:00,142.318,142.368,142.259,142.364
2025-04-29 18:45:00+00:00,142.365,142.379,142.28,142.284
2025-04-29 19:00:00+00:00,142.283,142.304,142.201,142.304
2025-04-29 19:15:00+00:00,142.303,142.316,142.209,142.276
2025-04-29 19:30:00+00:00,142.275,142.327,142.253,142.326
2025-04-29 19:45:00+00:00,142.326,142.379,142.289,142.314
2025-04-29 20:00:00+00:00,142.318,142.358,142.289,142.297
2025-04-29 20:15:00+00:00,142.302,142.334,142.254,142.311
2025-04-29 20:30:00+00:00,142.31,142.381,142.291,142.365
2025-04-29 20:45:00+00:00,142.365,142.445,142.232,142.233
2025-04-29 21:00:00+00:00,142.244,142.244,142.131,142.156
2025-04-29 21:15:00+00:00,142.155,142.202,142.149,142.149
2025-04-29 21:30:00+00:00,142.155,142.209,142.147,142.157
2025-04-29 21:45:00+00:00,142.159,142.253,142.157,142.237
2025-04-29 22:00:00+00:00,142.24,142.31,142.191,142.301
2025-04-29 22:15:00+00:00,142.3,142.313,142.273,142.29
2025-04-29 22:30:00+00:00,142.291,142.366,142.289,142.357
2025-04-29 22:45:00+00:00,142.355,142.355,142.23,142.262
2025-04-29 23:00:00+00:00,142.261,142.287,142.227,142.273
2025-04-29 23:15:00+00:00,142.273,142.274,142.16,142.245
2025-04-29 23:30:00+00:00,142.246,142.283,142.222,142.277
2025-04-29 23:45:00+00:00,142.276,142.323,142.231,142.259
2025-04-30 00:00:00+00:00,142.259,142.34,142.17,142.273
2025-04-30 00:15:00+00:00,142.269,142.286,142.22,142.245
2025-04-30 00:30:00+00:00,142.244,142.321,142.217,142.315
2025-04-30 00:45:00+00:00,142.315,142.508,142.282,142.427
2025-04-30 01:00:00+00:00,142.426,142.446,142.348,142.349
2025-04-30 01:15:00+00:00,142.348,142.389,142.333,142.347
2025-04-30 01:30:00+00:00,142.347,142.402,142.227,142.266
2025-04-30 01:45:00+00:00,142.267,142.459,142.255,142.443
2025-04-30 02:00:00+00:00,142.443,142.548,142.441,142.463
2025-04-30 02:15:00+00:00,142.469,142.47,142.362,142.379
2025-04-30 02:30:00+00:00,142.378,142.485,142.373,142.44
2025-04-30 02:45:00+00:00,142.44,142.462,142.368,142.461
2025-04-30 03:00:00+00:00,142.46,142.46,142.327,142.375
2025-04-30 03:15:00+00:00,142.376,142.472,142.346,142.391
2025-04-30 03:30:00+00:00,142.39,142.504,142.376,142.485
2025-04-30 03:45:00+00:00,142.486,142.53,142.461,142.513
2025-04-30 04:00:00+00:00,142.514,142.554,142.473,142.513
2025-04-30 04:15:00+00:00,142.504,142.532,142.455,142.469
2025-04-30 04:30:00+00:00,142.468,142.519,142.416,142.515
2025-04-30 04:45:00+00:00,142.514,142.554,142.496,142.513
2025-04-30 05:00:00+00:00,142.513,142.545,142.45,142.497
2025-04-30 05:15:00+00:00,142.497,142.517,142.461,142.507
2025-04-30 05:30:00+00:00,142.498,142.518,142.452,142.51
2025-04-30 05:45:00+00:00,142.508,142.529,142.455,142.497
2025-04-30 06:00:00+00:00,142.498,142.719,142.495,142.653
2025-04-30 06:15:00+00:00,142.656,142.656,142.522,142.558
2025-04-30 06:30:00+00:00,142.549,142.638,142.543,142.549
2025-04-30 06:45:00+00:00,142.551,142.59,142.489,142.579
2025-04-30 07:00:00+00:00,142.578,142.709,142.578,142.678
2025-04-30 07:15:00+00:00,142.677,142.783,142.642,142.748
2025-04-30 07:30:00+00:00,142.749,142.888,142.749,142.775
2025-04-30 07:45:00+00:00,142.775,142.831,142.711,142.801
2025-04-30 08:00:00+00:00,142.805,142.821,142.72,142.802
2025-04-30 08:15:00+00:00,142.804,142.902,142.787,142.891
2025-04-30 08:30:00+00:00,142.891,142.945,142.86,142.903
2025-04-30 08:45:00+00:00,142.903,142.93,142.839,142.906
2025-04-30 09:00:00+00:00,142.906,142.97,142.874,142.922
2025-04-30 09:15:00+00:00,142.921,142.983,142.903,142.975
2025-04-30 09:30:00+00:00,142.975,143.065,142.964,143.027
2025-04-30 09:45:00+00:00,143.027,143.152,143.008,143.107
2025-04-30 10:00:00+00:00,143.108,143.108,143.041,143.062
2025-04-30 10:15:00+00:00,143.064,143.108,143.009,143.045
2025-04-30 10:30:00+00:00,143.046,143.076,143.003,143.022
2025-04-30 10:45:00+00:00,143.023,143.086,143.021,143.067
2025-04-30 11:00:00+00:00,143.067,143.134,143.055,143.083
2025-04-30 11:15:00+00:00,143.083,143.113,143.033,143.055
2025-04-30 11:30:00+00:00,143.055,143.055,142.902,142.951
2025-04-30 11:45:00+00:00,142.953,143.018,142.94,143.014
2025-04-30 12:00:00+00:00,143.013,143.047,142.989,143.0
2025-04-30 12:15:00+00:00,142.999,143.001,142.763,142.837
2025-04-30 12:30:00+00:00,142.833,143.031,142.789,142.792
2025-04-30 12:45:00+00:00,142.791,142.844,142.686,142.817
2025-04-30 13:00:00+00:00,142.819,142.908,142.761,142.769
2025-04-30 13:15:00+00:00,142.77,142.89,142.747,142.843
2025-04-30 13:30:00+00:00,142.842,142.871,142.681,142.731
2025-04-30 13:45:00+00:00,142.73,142.779,142.639,142.665
2025-04-30 14:00:00+00:00,142.664,142.889,142.59,142.79
2025-04-30 14:15:00+00:00,142.789,142.983,142.763,142.972
2025-04-30 14:30:00+00:00,142.971,143.042,142.877,143.022
2025-04-30 14:45:00+00:00,143.024,143.034,142.619,142.634
2025-04-30 15:00:00+00:00,142.634,142.705,142.491,142.677
2025-04-30 15:15:00+00:00,142.677,142.841,142.647,142.819
2025-04-30 15:30:00+00:00,142.819,142.94,142.752,142.923
2025-04-30 15:45:00+00:00,142.922,142.926,142.586,142.63
2025-04-30 16:00:00+00:00,142.629,142.761,142.618,142.705
2025-04-30 16:15:00+00:00,142.704,142.712,142.599,142.629
2025-04-30 16:30:00+00:00,142.632,142.703,142.593,142.69
2025-04-30 16:45:00+00:00,142.691,142.702,142.627,142.676
2025-04-30 17:00:00+00:00,142.675,142.709,142.6,142.641
2025-04-30 17:15:00+00:00,142.641,142.678,142.628,142.648
2025-04-30 17:30:00+00:00,142.649,142.807,142.643,142.724
2025-04-30 17:45:00+00:00,142.723,142.846,142.714,142.836
2025-04-30 18:00:00+00:00,142.837,143.007,142.798,142.848
2025-04-30 18:15:00+00:00,142.851,142.953,142.83,142.946
2025-04-30 18:30:00+00:00,142.944,142.948,142.862,142.89
2025-04-30 18:45:00+00:00,142.893,142.914,142.761,142.773
2025-04-30 19:00:00+00:00,142.773,142.794,142.715,142.74
2025-04-30 19:15:00+00:00,142.738,142.794,142.721,142.776
2025-04-30 19:30:00+00:00,142.775,142.879,142.77,142.877
2025-04-30 19:45:00+00:00,142.876,142.98,142.863,142.91
2025-04-30 20:00:00+00:00,142.911,143.088,142.9,143.058
2025-04-30 20:15:00+00:00,143.057,143.114,143.007,143.075
2025-04-30 20:30:00+00:00,143.072,143.188,143.07,143.071
2025-04-30 20:45:00+00:00,143.069,143.101,143.043,143.047
2025-04-30 21:00:00+00:00,142.907,142.953,142.907,142.947
2025-04-30 21:15:00+00:00,142.948,143.017,142.948,143.005
2025-04-30 21:30:00+00:00,143.005,143.022,142.971,142.973
2025-04-30 21:45:00+00:00,142.973,143.015,142.907,142.938
2025-04-30 22:00:00+00:00,142.938,143.073,142.938,143.031
2025-04-30 22:15:00+00:00,143.032,143.049,142.96,142.992
2025-04-30 22:30:00+00:00,142.992,143.063,142.979,143.011
2025-04-30 22:45:00+00:00,143.009,143.023,142.978,143.013
2025-04-30 23:00:00+00:00,143.01,143.077,143.0,143.066
2025-04-30 23:15:00+00:00,143.074,143.078,142.961,143.016
2025-04-30 23:30:00+00:00,143.015,143.03,142.959,143.012
